"Subject","Block","Trial","Stim_1","Stim_2","RT","Reaction"
"zPiRR","1",1,"1","1",336,"Correct"
"zPiRR","1",2,"1","1",430,"Correct"
"zPiRR","1",3,"1","1",430,"Correct"
"zPiRR","1",4,"1","1",309,"Correct"
"zPiRR","1",5,"2","1",253,"Correct"
"zPiRR","1",6,"1","1",386,"Correct"
"zPiRR","1",7,"1","1",275,"Correct"
"zPiRR","1",8,"1","2",339,"Incorrect"
"zPiRR","1",9,"1","1",368,"Correct"
"zPiRR","1",10,"1","1",469,"Correct"
"zPiRR","1",11,"1","1",366,"Correct"
"zPiRR","1",12,"2","1",287,"Correct"
"zPiRR","1",13,"1","1",441,"Correct"
"zPiRR","1",14,"1","2",593,"Correct"
"zPiRR","1",15,"2","2",326,"Correct"
"zPiRR","1",16,"1","1",372,"Correct"
"zPiRR","1",17,"1","1",329,"Correct"
"zPiRR","1",18,"1","1",399,"Correct"
"zPiRR","1",19,"1","1",429,"Correct"
"zPiRR","1",20,"1","1",343,"Correct"
"zPiRR","1",21,"1","1",423,"Correct"
"zPiRR","1",22,"1","2",488,"Correct"
"zPiRR","1",23,"1","1",427,"Correct"
"zPiRR","1",24,"1","2",480,"Correct"
"zPiRR","1",25,"1","1",414,"Correct"
"zPiRR","1",26,"2","1",284,"Correct"
"zPiRR","1",27,"1","1",361,"Correct"
"zPiRR","1",28,"1","1",425,"Correct"
"zPiRR","1",29,"2","1",312,"Correct"
"zPiRR","1",30,"1","1",330,"Correct"
"zPiRR","1",31,"1","1",460,"Correct"
"zPiRR","1",32,"1","2",451,"Correct"
"zPiRR","1",33,"2","1",351,"Correct"
"zPiRR","1",34,"1","1",362,"Correct"
"zPiRR","1",35,"2","2",405,"Correct"
"zPiRR","1",36,"1","1",354,"Correct"
"zPiRR","1",37,"1","1",406,"Correct"
"zPiRR","1",38,"1","1",426,"Correct"
"zPiRR","1",39,"1","2",558,"Correct"
"zPiRR","1",40,"1","1",455,"Correct"
"zPiRR","1",41,"1","1",484,"Correct"
"zPiRR","1",42,"1","1",525,"Correct"
"zPiRR","1",43,"2","2",381,"Correct"
"zPiRR","1",44,"1","1",510,"Correct"
"zPiRR","1",45,"1","2",746,"Correct"
"zPiRR","1",46,"2","1",325,"Correct"
"zPiRR","1",47,"1","1",350,"Correct"
"zPiRR","1",48,"1","1",406,"Correct"
"zPiRR","1",49,"1","2",526,"Correct"
"zPiRR","1",50,"1","1",408,"Correct"
"zPiRR","1",51,"1","1",373,"Correct"
"zPiRR","1",52,"1","1",331,"Correct"
"zPiRR","1",53,"2","2",294,"Correct"
"zPiRR","1",54,"2","2",267,"Correct"
"zPiRR","1",55,"1","1",354,"Correct"
"zPiRR","1",56,"1","1",420,"Correct"
"zPiRR","1",57,"1","1",356,"Correct"
"zPiRR","1",58,"1","1",394,"Correct"
"zPiRR","1",59,"1","1",369,"Correct"
"zPiRR","1",60,"1","1",346,"Correct"
"zPiRR","1",61,"1","1",358,"Correct"
"zPiRR","1",62,"1","1",366,"Correct"
"zPiRR","1",63,"1","1",556,"Correct"
"zPiRR","1",64,"2","1",314,"Correct"
"zPiRR","1",65,"2","2",563,"Correct"
"zPiRR","1",66,"1","1",431,"Correct"
"zPiRR","1",67,"1","2",522,"Correct"
"zPiRR","1",68,"2","1",254,"Correct"
"zPiRR","1",69,"1","1",348,"Correct"
"zPiRR","1",70,"2","2",308,"Correct"
"zPiRR","1",71,"1","1",417,"Correct"
"zPiRR","1",72,"1","2",517,"Correct"
"zPiRR","1",73,"1","1",663,"Correct"
"zPiRR","1",74,"1","1",398,"Correct"
"zPiRR","1",75,"1","1",408,"Correct"
"zPiRR","1",76,"1","1",417,"Correct"
"zPiRR","1",77,"1","1",357,"Correct"
"zPiRR","1",78,"2","1",359,"Correct"
"zPiRR","1",79,"1","1",642,"Correct"
"zPiRR","1",80,"1","1",423,"Correct"
"zPiRR","1",81,"1","1",448,"Correct"
"zPiRR","1",82,"1","1",383,"Correct"
"zPiRR","1",83,"1","1",387,"Correct"
"zPiRR","1",84,"1","1",473,"Correct"
"zPiRR","1",85,"1","1",409,"Correct"
"zPiRR","1",86,"1","1",351,"Correct"
"zPiRR","1",87,"1","1",396,"Correct"
"zPiRR","1",88,"1","1",457,"Correct"
"zPiRR","1",89,"2","1",468,"Correct"
"zPiRR","1",90,"1","1",608,"Correct"
"zPiRR","1",91,"1","1",505,"Correct"
"zPiRR","1",92,"2","2",312,"Correct"
"zPiRR","1",93,"1","2",489,"Correct"
"zPiRR","1",94,"1","1",542,"Correct"
"zPiRR","1",95,"1","1",436,"Correct"
"zPiRR","1",96,"1","1",529,"Correct"
"zPiRR","1",97,"1","2",555,"Correct"
"zPiRR","1",98,"1","1",410,"Correct"
"zPiRR","1",99,"2","2",328,"Correct"
"zPiRR","1",100,"1","1",431,"Correct"
"zPiRR","1",101,"1","1",413,"Correct"
"zPiRR","1",102,"2","2",226,"Correct"
"zPiRR","1",103,"1","1",363,"Correct"
"zPiRR","1",104,"1","1",424,"Correct"
"zPiRR","1",105,"1","1",393,"Correct"
"zPiRR","1",106,"2","1",311,"Correct"
"zPiRR","1",107,"1","1",389,"Correct"
"zPiRR","1",108,"1","1",381,"Correct"
"zPiRR","1",109,"1","1",430,"Correct"
"zPiRR","1",110,"2","2",452,"Correct"
"zPiRR","1",111,"2","2",414,"Correct"
"zPiRR","1",112,"1","1",408,"Correct"
"zPiRR","1",113,"2","2",354,"Correct"
"zPiRR","1",114,"1","1",338,"Correct"
"zPiRR","1",115,"1","1",389,"Correct"
"zPiRR","1",116,"1","2",645,"Correct"
"zPiRR","1",117,"1","1",566,"Correct"
"zPiRR","1",118,"1","1",429,"Correct"
"zPiRR","1",119,"1","1",375,"Correct"
"zPiRR","1",120,"1","1",397,"Correct"
"zPiRR","1",121,"1","1",369,"Correct"
"zPiRR","1",122,"1","1",471,"Correct"
"zPiRR","1",123,"1","1",348,"Correct"
"zPiRR","1",124,"2","1",341,"Correct"
"zPiRR","1",125,"2","1",269,"Correct"
"zPiRR","1",126,"1","1",522,"Correct"
"zPiRR","1",127,"1","1",466,"Correct"
"zPiRR","1",128,"1","1",375,"Correct"
"zPiRR","1",129,"1","1",390,"Correct"
"zPiRR","2",1,"1","2",604,"Correct"
"zPiRR","2",2,"1","1",436,"Correct"
"zPiRR","2",3,"1","1",394,"Correct"
"zPiRR","2",4,"2","1",260,"Correct"
"zPiRR","2",5,"1","1",400,"Correct"
"zPiRR","2",6,"1","1",442,"Correct"
"zPiRR","2",7,"1","1",385,"Correct"
"zPiRR","2",8,"1","2",504,"Correct"
"zPiRR","2",9,"1","2",530,"Correct"
"zPiRR","2",10,"1","1",439,"Correct"
"zPiRR","2",11,"1","1",342,"Correct"
"zPiRR","2",12,"1","1",379,"Correct"
"zPiRR","2",13,"2","1",268,"Correct"
"zPiRR","2",14,"2","2",232,"Correct"
"zPiRR","2",15,"2","2",197,"Correct"
"zPiRR","2",16,"1","2",457,"Correct"
"zPiRR","2",17,"2","1",200,"Correct"
"zPiRR","2",18,"1","1",301,"Correct"
"zPiRR","2",19,"2","2",0,"Incorrect"
"zPiRR","2",20,"1","1",365,"Correct"
"zPiRR","2",21,"1","1",284,"Correct"
"zPiRR","2",22,"1","1",342,"Correct"
"zPiRR","2",23,"2","1",250,"Correct"
"zPiRR","2",24,"1","1",332,"Correct"
"zPiRR","2",25,"1","1",379,"Correct"
"zPiRR","2",26,"1","1",388,"Correct"
"zPiRR","2",27,"1","1",388,"Correct"
"zPiRR","2",28,"1","1",373,"Correct"
"zPiRR","2",29,"2","2",268,"Correct"
"zPiRR","2",30,"1","1",368,"Correct"
"zPiRR","2",31,"1","1",429,"Correct"
"zPiRR","2",32,"1","1",444,"Correct"
"zPiRR","2",33,"1","1",369,"Correct"
"zPiRR","2",34,"2","2",335,"Correct"
"zPiRR","2",35,"1","1",419,"Correct"
"zPiRR","2",36,"1","1",427,"Correct"
"zPiRR","2",37,"1","1",414,"Correct"
"zPiRR","2",38,"1","1",373,"Correct"
"zPiRR","2",39,"1","1",416,"Correct"
"zPiRR","2",40,"1","1",409,"Correct"
"zPiRR","2",41,"1","1",394,"Correct"
"zPiRR","2",42,"1","1",337,"Correct"
"zPiRR","2",43,"1","1",377,"Correct"
"zPiRR","2",44,"1","1",446,"Correct"
"zPiRR","2",45,"1","1",364,"Correct"
"zPiRR","2",46,"1","1",363,"Correct"
"zPiRR","2",47,"1","1",331,"Correct"
"zPiRR","2",48,"2","2",560,"Correct"
"zPiRR","2",49,"1","1",707,"Correct"
"zPiRR","2",50,"1","1",592,"Correct"
"zPiRR","2",51,"1","1",426,"Correct"
"zPiRR","2",52,"1","1",605,"Correct"
"zPiRR","2",53,"1","1",524,"Correct"
"zPiRR","2",54,"1","1",739,"Correct"
"zPiRR","2",55,"2","2",536,"Correct"
"zPiRR","2",56,"1","1",472,"Correct"
"zPiRR","2",57,"2","1",722,"Correct"
"zPiRR","2",58,"1","2",394,"Too Slow"
"zPiRR","2",59,"1","1",349,"Correct"
"zPiRR","2",60,"1","1",347,"Correct"
"zPiRR","2",61,"1","2",467,"Correct"
"zPiRR","2",62,"2","1",226,"Correct"
"zPiRR","2",63,"1","1",408,"Correct"
"zPiRR","2",64,"1","1",347,"Correct"
"zPiRR","2",65,"1","2",596,"Correct"
"zPiRR","2",66,"1","1",370,"Correct"
"zPiRR","2",67,"1","2",473,"Correct"
"zPiRR","2",68,"2","1",238,"Correct"
"zPiRR","2",69,"2","1",196,"Correct"
"zPiRR","2",70,"1","1",394,"Correct"
"zPiRR","2",71,"1","1",373,"Correct"
"zPiRR","2",72,"1","1",360,"Correct"
"zPiRR","2",73,"2","1",495,"Correct"
"zPiRR","2",74,"1","2",606,"Correct"
"zPiRR","2",75,"1","1",422,"Correct"
"zPiRR","2",76,"1","1",537,"Correct"
"zPiRR","2",77,"1","1",419,"Correct"
"zPiRR","2",78,"1","1",403,"Correct"
"zPiRR","2",79,"1","1",647,"Correct"
"zPiRR","2",80,"2","2",286,"Correct"
"zPiRR","2",81,"1","1",381,"Correct"
"zPiRR","2",82,"1","2",535,"Correct"
"zPiRR","2",83,"1","1",414,"Correct"
"zPiRR","2",84,"1","1",366,"Correct"
"zPiRR","2",85,"2","2",382,"Correct"
"zPiRR","2",86,"1","1",320,"Correct"
"zPiRR","2",87,"1","1",291,"Correct"
"zPiRR","2",88,"1","1",300,"Correct"
"zPiRR","2",89,"1","1",305,"Correct"
"zPiRR","2",90,"2","1",302,"Correct"
"zPiRR","2",91,"1","1",290,"Correct"
"zPiRR","2",92,"1","1",350,"Correct"
"zPiRR","2",93,"1","1",370,"Correct"
"zPiRR","2",94,"2","1",351,"Correct"
"zPiRR","2",95,"2","1",371,"Correct"
"zPiRR","2",96,"1","1",330,"Correct"
"zPiRR","2",97,"2","2",529,"Correct"
"zPiRR","2",98,"1","1",384,"Correct"
"zPiRR","2",99,"1","1",297,"Correct"
"zPiRR","2",100,"1","1",337,"Correct"
"zPiRR","2",101,"1","1",319,"Correct"
"zPiRR","2",102,"1","2",258,"Incorrect"
"zPiRR","2",103,"1","1",405,"Correct"
"zPiRR","2",104,"1","1",413,"Correct"
"zPiRR","2",105,"1","1",325,"Correct"
"zPiRR","2",106,"1","1",319,"Correct"
"zPiRR","2",107,"1","1",496,"Correct"
"zPiRR","2",108,"1","1",325,"Correct"
"zPiRR","2",109,"1","1",417,"Correct"
"zPiRR","2",110,"1","1",312,"Correct"
"zPiRR","2",111,"1","1",348,"Correct"
"zPiRR","2",112,"1","1",502,"Correct"
"zPiRR","2",113,"1","1",354,"Correct"
"zPiRR","2",114,"2","1",278,"Correct"
"zPiRR","2",115,"1","1",379,"Correct"
"zPiRR","2",116,"1","2",562,"Correct"
"zPiRR","2",117,"1","1",282,"Correct"
"zPiRR","2",118,"2","2",246,"Correct"
"zPiRR","2",119,"1","1",294,"Correct"
"zPiRR","2",120,"2","2",213,"Correct"
"zPiRR","2",121,"1","1",339,"Correct"
"zPiRR","2",122,"1","1",312,"Correct"
"zPiRR","2",123,"1","1",327,"Correct"
"zPiRR","2",124,"1","1",336,"Correct"
"zPiRR","2",125,"1","1",332,"Correct"
"zPiRR","2",126,"1","1",286,"Correct"
"zPiRR","2",127,"1","2",553,"Correct"
"zPiRR","2",128,"1","1",420,"Correct"
"zPiRR","2",129,"2","2",274,"Correct"
"yFDrz","1",1,"1","1",738,"Correct"
"yFDrz","1",2,"1","1",412,"Correct"
"yFDrz","1",3,"1","1",642,"Correct"
"yFDrz","1",4,"1","1",564,"Correct"
"yFDrz","1",5,"2","1",623,"Correct"
"yFDrz","1",6,"1","1",491,"Correct"
"yFDrz","1",7,"1","1",377,"Correct"
"yFDrz","1",8,"1","2",547,"Correct"
"yFDrz","1",9,"1","1",720,"Correct"
"yFDrz","1",10,"1","1",410,"Correct"
"yFDrz","1",11,"1","1",380,"Correct"
"yFDrz","1",12,"2","1",223,"Correct"
"yFDrz","1",13,"1","1",484,"Correct"
"yFDrz","1",14,"1","2",342,"Correct"
"yFDrz","1",15,"2","2",309,"Correct"
"yFDrz","1",16,"1","1",539,"Correct"
"yFDrz","1",17,"1","1",370,"Correct"
"yFDrz","1",18,"1","1",375,"Correct"
"yFDrz","1",19,"1","1",473,"Correct"
"yFDrz","1",20,"1","1",341,"Correct"
"yFDrz","1",21,"1","1",330,"Correct"
"yFDrz","1",22,"1","2",501,"Correct"
"yFDrz","1",23,"1","1",408,"Correct"
"yFDrz","1",24,"1","2",498,"Incorrect"
"yFDrz","1",25,"1","1",0,"Too Slow"
"yFDrz","1",26,"2","1",0,"Too Slow"
"yFDrz","1",27,"1","1",308,"Correct"
"yFDrz","1",28,"1","1",286,"Correct"
"yFDrz","1",29,"2","1",227,"Correct"
"yFDrz","1",30,"1","1",256,"Correct"
"yFDrz","1",31,"1","1",303,"Correct"
"yFDrz","1",32,"1","2",533,"Correct"
"yFDrz","1",33,"2","1",362,"Correct"
"yFDrz","1",34,"1","1",278,"Correct"
"yFDrz","1",35,"2","2",267,"Correct"
"yFDrz","1",36,"1","1",434,"Correct"
"yFDrz","1",37,"1","1",340,"Correct"
"yFDrz","1",38,"1","1",403,"Correct"
"yFDrz","1",39,"1","2",436,"Correct"
"yFDrz","1",40,"1","1",365,"Correct"
"yFDrz","1",41,"1","1",345,"Correct"
"yFDrz","1",42,"1","1",398,"Correct"
"yFDrz","1",43,"2","2",352,"Correct"
"yFDrz","1",44,"1","1",272,"Correct"
"yFDrz","1",45,"1","2",475,"Correct"
"yFDrz","1",46,"2","1",300,"Correct"
"yFDrz","1",47,"1","1",279,"Correct"
"yFDrz","1",48,"1","1",404,"Correct"
"yFDrz","1",49,"1","2",388,"Correct"
"yFDrz","1",50,"1","1",348,"Correct"
"yFDrz","1",51,"1","1",305,"Correct"
"yFDrz","1",52,"1","1",373,"Correct"
"yFDrz","1",53,"2","2",270,"Correct"
"yFDrz","1",54,"2","2",291,"Correct"
"yFDrz","1",55,"1","1",483,"Correct"
"yFDrz","1",56,"1","1",351,"Correct"
"yFDrz","1",57,"1","1",336,"Correct"
"yFDrz","1",58,"1","1",302,"Correct"
"yFDrz","1",59,"1","1",279,"Correct"
"yFDrz","1",60,"1","1",296,"Correct"
"yFDrz","1",61,"1","1",331,"Correct"
"yFDrz","1",62,"1","1",341,"Correct"
"yFDrz","1",63,"1","1",287,"Correct"
"yFDrz","1",64,"2","1",256,"Correct"
"yFDrz","1",65,"2","2",282,"Correct"
"yFDrz","1",66,"1","1",347,"Correct"
"yFDrz","1",67,"1","2",404,"Correct"
"yFDrz","1",68,"2","1",222,"Correct"
"yFDrz","1",69,"1","1",360,"Correct"
"yFDrz","1",70,"2","2",337,"Correct"
"yFDrz","1",71,"1","1",427,"Correct"
"yFDrz","1",72,"1","2",425,"Correct"
"yFDrz","1",73,"1","1",315,"Correct"
"yFDrz","1",74,"1","1",328,"Correct"
"yFDrz","1",75,"1","1",314,"Correct"
"yFDrz","1",76,"1","1",360,"Correct"
"yFDrz","1",77,"1","1",411,"Correct"
"yFDrz","1",78,"2","1",270,"Correct"
"yFDrz","1",79,"1","1",343,"Correct"
"yFDrz","1",80,"1","1",292,"Correct"
"yFDrz","1",81,"1","1",303,"Correct"
"yFDrz","1",82,"1","1",292,"Correct"
"yFDrz","1",83,"1","1",540,"Correct"
"yFDrz","1",84,"1","1",394,"Correct"
"yFDrz","1",85,"1","1",288,"Correct"
"yFDrz","1",86,"1","1",267,"Correct"
"yFDrz","1",87,"1","1",270,"Correct"
"yFDrz","1",88,"1","1",363,"Correct"
"yFDrz","1",89,"2","1",315,"Correct"
"yFDrz","1",90,"1","1",334,"Correct"
"yFDrz","1",91,"1","1",258,"Correct"
"yFDrz","1",92,"2","2",253,"Correct"
"yFDrz","1",93,"1","2",468,"Correct"
"yFDrz","1",94,"1","1",383,"Correct"
"yFDrz","1",95,"1","1",289,"Correct"
"yFDrz","1",96,"1","1",278,"Correct"
"yFDrz","1",97,"1","2",496,"Correct"
"yFDrz","1",98,"1","1",0,"Too Slow"
"yFDrz","1",99,"2","2",280,"Correct"
"yFDrz","1",100,"1","1",265,"Correct"
"yFDrz","1",101,"1","1",256,"Correct"
"yFDrz","1",102,"2","2",291,"Correct"
"yFDrz","1",103,"1","1",272,"Correct"
"yFDrz","1",104,"1","1",308,"Correct"
"yFDrz","1",105,"1","1",304,"Correct"
"yFDrz","1",106,"2","1",245,"Correct"
"yFDrz","1",107,"1","1",297,"Correct"
"yFDrz","1",108,"1","1",0,"Too Slow"
"yFDrz","1",109,"1","1",254,"Correct"
"yFDrz","1",110,"2","2",257,"Correct"
"yFDrz","1",111,"2","2",223,"Correct"
"yFDrz","1",112,"1","1",317,"Correct"
"yFDrz","1",113,"2","2",326,"Correct"
"yFDrz","1",114,"1","1",293,"Correct"
"yFDrz","1",115,"1","1",332,"Correct"
"yFDrz","1",116,"1","2",260,"Incorrect"
"yFDrz","1",117,"1","1",567,"Correct"
"yFDrz","1",118,"1","1",343,"Correct"
"yFDrz","1",119,"1","1",279,"Correct"
"yFDrz","1",120,"1","1",369,"Correct"
"yFDrz","1",121,"1","1",334,"Correct"
"yFDrz","1",122,"1","1",288,"Correct"
"yFDrz","1",123,"1","1",272,"Correct"
"yFDrz","1",124,"2","1",666,"Correct"
"yFDrz","1",125,"2","1",239,"Correct"
"yFDrz","1",126,"1","1",300,"Correct"
"yFDrz","1",127,"1","1",307,"Correct"
"yFDrz","1",128,"1","1",373,"Correct"
"yFDrz","1",129,"1","1",270,"Correct"
"yFDrz","2",1,"1","2",484,"Correct"
"yFDrz","2",2,"1","1",453,"Correct"
"yFDrz","2",3,"1","1",318,"Correct"
"yFDrz","2",4,"2","1",223,"Correct"
"yFDrz","2",5,"1","1",331,"Correct"
"yFDrz","2",6,"1","1",333,"Correct"
"yFDrz","2",7,"1","1",297,"Correct"
"yFDrz","2",8,"1","2",469,"Correct"
"yFDrz","2",9,"1","2",467,"Correct"
"yFDrz","2",10,"1","1",430,"Correct"
"yFDrz","2",11,"1","1",578,"Correct"
"yFDrz","2",12,"1","1",430,"Correct"
"yFDrz","2",13,"2","1",311,"Correct"
"yFDrz","2",14,"2","2",514,"Correct"
"yFDrz","2",15,"2","2",244,"Correct"
"yFDrz","2",16,"1","2",524,"Correct"
"yFDrz","2",17,"2","1",253,"Correct"
"yFDrz","2",18,"1","1",257,"Correct"
"yFDrz","2",19,"2","2",228,"Correct"
"yFDrz","2",20,"1","1",286,"Correct"
"yFDrz","2",21,"1","1",290,"Correct"
"yFDrz","2",22,"1","1",358,"Correct"
"yFDrz","2",23,"2","1",259,"Correct"
"yFDrz","2",24,"1","1",282,"Correct"
"yFDrz","2",25,"1","1",331,"Correct"
"yFDrz","2",26,"1","1",315,"Correct"
"yFDrz","2",27,"1","1",251,"Correct"
"yFDrz","2",28,"1","1",264,"Correct"
"yFDrz","2",29,"2","2",286,"Correct"
"yFDrz","2",30,"1","1",277,"Correct"
"yFDrz","2",31,"1","1",278,"Correct"
"yFDrz","2",32,"1","1",284,"Correct"
"yFDrz","2",33,"1","1",304,"Correct"
"yFDrz","2",34,"2","2",211,"Correct"
"yFDrz","2",35,"1","1",265,"Correct"
"yFDrz","2",36,"1","1",247,"Correct"
"yFDrz","2",37,"1","1",309,"Correct"
"yFDrz","2",38,"1","1",277,"Correct"
"yFDrz","2",39,"1","1",448,"Correct"
"yFDrz","2",40,"1","1",257,"Correct"
"yFDrz","2",41,"1","1",256,"Correct"
"yFDrz","2",42,"1","1",337,"Correct"
"yFDrz","2",43,"1","1",369,"Correct"
"yFDrz","2",44,"1","1",436,"Correct"
"yFDrz","2",45,"1","1",232,"Correct"
"yFDrz","2",46,"1","1",250,"Correct"
"yFDrz","2",47,"1","1",277,"Correct"
"yFDrz","2",48,"2","2",325,"Correct"
"yFDrz","2",49,"1","1",428,"Correct"
"yFDrz","2",50,"1","1",224,"Correct"
"yFDrz","2",51,"1","1",230,"Correct"
"yFDrz","2",52,"1","1",292,"Correct"
"yFDrz","2",53,"1","1",228,"Correct"
"yFDrz","2",54,"1","1",255,"Correct"
"yFDrz","2",55,"2","2",235,"Correct"
"yFDrz","2",56,"1","1",297,"Correct"
"yFDrz","2",57,"2","1",241,"Correct"
"yFDrz","2",58,"1","2",269,"Incorrect"
"yFDrz","2",59,"1","1",286,"Correct"
"yFDrz","2",60,"1","1",304,"Correct"
"yFDrz","2",61,"1","2",408,"Correct"
"yFDrz","2",62,"2","1",230,"Correct"
"yFDrz","2",63,"1","1",444,"Correct"
"yFDrz","2",64,"1","1",288,"Correct"
"yFDrz","2",65,"1","2",426,"Correct"
"yFDrz","2",66,"1","1",422,"Correct"
"yFDrz","2",67,"1","2",513,"Correct"
"yFDrz","2",68,"2","1",407,"Correct"
"yFDrz","2",69,"2","1",319,"Correct"
"yFDrz","2",70,"1","1",407,"Correct"
"yFDrz","2",71,"1","1",296,"Correct"
"yFDrz","2",72,"1","1",306,"Correct"
"yFDrz","2",73,"2","1",287,"Correct"
"yFDrz","2",74,"1","2",721,"Correct"
"yFDrz","2",75,"1","1",595,"Correct"
"yFDrz","2",76,"1","1",374,"Correct"
"yFDrz","2",77,"1","1",334,"Correct"
"yFDrz","2",78,"1","1",308,"Correct"
"yFDrz","2",79,"1","1",289,"Correct"
"yFDrz","2",80,"2","2",513,"Correct"
"yFDrz","2",81,"1","1",400,"Correct"
"yFDrz","2",82,"1","2",433,"Correct"
"yFDrz","2",83,"1","1",380,"Correct"
"yFDrz","2",84,"1","1",363,"Correct"
"yFDrz","2",85,"2","2",220,"Correct"
"yFDrz","2",86,"1","1",275,"Correct"
"yFDrz","2",87,"1","1",273,"Correct"
"yFDrz","2",88,"1","1",243,"Correct"
"yFDrz","2",89,"1","1",231,"Correct"
"yFDrz","2",90,"2","1",459,"Correct"
"yFDrz","2",91,"1","1",310,"Correct"
"yFDrz","2",92,"1","1",333,"Correct"
"yFDrz","2",93,"1","1",526,"Correct"
"yFDrz","2",94,"2","1",227,"Correct"
"yFDrz","2",95,"2","1",182,"Correct"
"yFDrz","2",96,"1","1",272,"Correct"
"yFDrz","2",97,"2","2",207,"Correct"
"yFDrz","2",98,"1","1",227,"Correct"
"yFDrz","2",99,"1","1",338,"Correct"
"yFDrz","2",100,"1","1",303,"Correct"
"yFDrz","2",101,"1","1",235,"Correct"
"yFDrz","2",102,"1","2",284,"Incorrect"
"yFDrz","2",103,"1","1",301,"Correct"
"yFDrz","2",104,"1","1",299,"Correct"
"yFDrz","2",105,"1","1",407,"Correct"
"yFDrz","2",106,"1","1",312,"Correct"
"yFDrz","2",107,"1","1",273,"Correct"
"yFDrz","2",108,"1","1",325,"Correct"
"yFDrz","2",109,"1","1",350,"Correct"
"yFDrz","2",110,"1","1",334,"Correct"
"yFDrz","2",111,"1","1",549,"Correct"
"yFDrz","2",112,"1","1",314,"Correct"
"yFDrz","2",113,"1","1",294,"Correct"
"yFDrz","2",114,"2","1",265,"Correct"
"yFDrz","2",115,"1","1",295,"Correct"
"yFDrz","2",116,"1","2",506,"Correct"
"yFDrz","2",117,"1","1",379,"Correct"
"yFDrz","2",118,"2","2",238,"Correct"
